Date Time,Month,Day,Day of Week,Hour,Minute,SecondsFromStart,heatingReturnTemperature[C],heatingSupplyTemperature[C],massFlowRateHeating,ChilledWaterReturnTemperature[C],ChilledWaterSupplyTemperature[C],massFlowRateCooling
11/21/2006 00:30,11,21,2,0,30,27995400,0,0,0,0,0,0
11/21/2006 00:40,11,21,2,0,40,27996000,0,0,0,0,0,0
11/21/2006 00:50,11,21,2,0,50,27996600,0,0,0,0,0,0
11/21/2006 01:00,11,21,2,1,0,27997200,0,0,0,0,0,0
11/21/2006 01:10,11,21,2,1,10,27997800,0,0,0,0,0,0
11/21/2006 01:20,11,21,2,1,20,27998400,0,0,0,0,0,0
11/21/2006 01:30,11,21,2,1,30,27999000,0,0,0,0,0,0
11/21/2006 01:40,11,21,2,1,40,27999600,0,0,0,0,0,0
11/21/2006 01:50,11,21,2,1,50,28000200,0,0,0,0,0,0
11/21/2006 02:00,11,21,2,2,0,28000800,0,0,0,0,0,0
11/21/2006 02:10,11,21,2,2,10,28001400,0,0,0,0,0,0
11/21/2006 02:20,11,21,2,2,20,28002000,0,0,0,0,0,0
11/21/2006 02:30,11,21,2,2,30,28002600,0,0,0,0,0,0
11/21/2006 02:40,11,21,2,2,40,28003200,0,0,0,0,0,0
11/21/2006 02:50,11,21,2,2,50,28003800,0,0,0,0,0,0
11/21/2006 03:00,11,21,2,3,0,28004400,0,0,0,0,0,0
11/21/2006 03:10,11,21,2,3,10,28005000,0,0,0,0,0,0
11/21/2006 03:20,11,21,2,3,20,28005600,0,0,0,0,0,0
11/21/2006 03:30,11,21,2,3,30,28006200,0,0,0,0,0,0
11/21/2006 03:40,11,21,2,3,40,28006800,0,0,0,0,0,0
11/21/2006 03:50,11,21,2,3,50,28007400,0,0,0,0,0,0
11/21/2006 04:00,11,21,2,4,0,28008000,0,0,0,0,0,0
11/21/2006 04:10,11,21,2,4,10,28008600,0,0,0,0,0,0
11/21/2006 04:20,11,21,2,4,20,28009200,0,0,0,0,0,0
11/21/2006 04:30,11,21,2,4,30,28009800,0,0,0,0,0,0
11/21/2006 04:40,11,21,2,4,40,28010400,0,0,0,0,0,0
11/21/2006 04:50,11,21,2,4,50,28011000,0,0,0,0,0,0
11/21/2006 05:00,11,21,2,5,0,28011600,0,0,0,0,0,0
11/21/2006 05:10,11,21,2,5,10,28012200,0,0,0,0,0,0
11/21/2006 05:20,11,21,2,5,20,28012800,0,0,0,0,0,0
11/21/2006 05:30,11,21,2,5,30,28013400,0,0,0,0,0,0
11/21/2006 05:40,11,21,2,5,40,28014000,0,0,0,0,0,0
11/21/2006 05:50,11,21,2,5,50,28014600,0,0,0,0,0,0
11/21/2006 06:00,11,21,2,6,0,28015200,0,0,0,0,0,0
11/21/2006 06:10,11,21,2,6,10,28015800,0,0,0,0,0,0
11/21/2006 06:20,11,21,2,6,20,28016400,0,0,0,0,0,0
11/21/2006 06:30,11,21,2,6,30,28017000,0,0,0,0,0,0
11/21/2006 06:40,11,21,2,6,40,28017600,0,0,0,0,0,0
11/21/2006 06:50,11,21,2,6,50,28018200,0,0,0,0,0,0
11/21/2006 07:00,11,21,2,7,0,28018800,0,0,0,0,0,0
11/21/2006 07:10,11,21,2,7,10,28019400,0,0,0,0,0,0
11/21/2006 07:20,11,21,2,7,20,28020000,0,0,0,0,0,0
11/21/2006 07:30,11,21,2,7,30,28020600,0,0,0,0,0,0
11/21/2006 07:40,11,21,2,7,40,28021200,0,0,0,0,0,0
11/21/2006 07:50,11,21,2,7,50,28021800,0,0,0,0,0,0
11/21/2006 08:00,11,21,2,8,0,28022400,0,0,0,0,0,0
11/21/2006 08:10,11,21,2,8,10,28023000,0,0,0,0,0,0
11/21/2006 08:20,11,21,2,8,20,28023600,0,0,0,0,0,0
11/21/2006 08:30,11,21,2,8,30,28024200,0,0,0,0,0,0
11/21/2006 08:40,11,21,2,8,40,28024800,0,0,0,0,0,0
11/21/2006 08:50,11,21,2,8,50,28025400,0,0,0,0,0,0
11/21/2006 09:00,11,21,2,9,0,28026000,0,0,0,0,0,0
11/21/2006 09:10,11,21,2,9,10,28026600,0,0,0,0,0,0
11/21/2006 09:20,11,21,2,9,20,28027200,0,0,0,0,0,0
11/21/2006 09:30,11,21,2,9,30,28027800,0,0,0,0,0,0
11/21/2006 09:40,11,21,2,9,40,28028400,0,0,0,0,0,0
11/21/2006 09:50,11,21,2,9,50,28029000,0,0,0,0,0,0
11/21/2006 10:00,11,21,2,10,0,28029600,0,0,0,0,0,0
11/21/2006 10:10,11,21,2,10,10,28030200,0,0,0,0,0,0
11/21/2006 10:20,11,21,2,10,20,28030800,0,0,0,0,0,0
11/21/2006 10:30,11,21,2,10,30,28031400,0,0,0,0,0,0
11/21/2006 10:40,11,21,2,10,40,28032000,0,0,0,0,0,0
11/21/2006 10:50,11,21,2,10,50,28032600,0,0,0,0,0,0
11/21/2006 11:00,11,21,2,11,0,28033200,0,0,0,0,0,0
11/21/2006 11:10,11,21,2,11,10,28033800,0,0,0,0,0,0
11/21/2006 11:20,11,21,2,11,20,28034400,0,0,0,0,0,0
11/21/2006 11:30,11,21,2,11,30,28035000,0,0,0,0,0,0
11/21/2006 11:40,11,21,2,11,40,28035600,0,0,0,0,0,0
11/21/2006 11:50,11,21,2,11,50,28036200,0,0,0,0,0,0
11/21/2006 12:00,11,21,2,12,0,28036800,0,0,0,0,0,0
11/21/2006 12:10,11,21,2,12,10,28037400,0,0,0,0,0,0
11/21/2006 12:20,11,21,2,12,20,28038000,0,0,0,0,0,0
11/21/2006 12:30,11,21,2,12,30,28038600,0,0,0,0,0,0
11/21/2006 12:40,11,21,2,12,40,28039200,0,0,0,0,0,0
11/21/2006 12:50,11,21,2,12,50,28039800,0,0,0,0,0,0
11/21/2006 13:00,11,21,2,13,0,28040400,0,0,0,0,0,0
11/21/2006 13:10,11,21,2,13,10,28041000,0,0,0,0,0,0
11/21/2006 13:20,11,21,2,13,20,28041600,0,0,0,0,0,0
11/21/2006 13:30,11,21,2,13,30,28042200,0,0,0,0,0,0
11/21/2006 13:40,11,21,2,13,40,28042800,0,0,0,0,0,0
11/21/2006 13:50,11,21,2,13,50,28043400,0,0,0,0,0,0
11/21/2006 14:00,11,21,2,14,0,28044000,0,0,0,0,0,0
11/21/2006 14:10,11,21,2,14,10,28044600,0,0,0,0,0,0
11/21/2006 14:20,11,21,2,14,20,28045200,0,0,0,0,0,0
11/21/2006 14:30,11,21,2,14,30,28045800,0,0,0,0,0,0
11/21/2006 14:40,11,21,2,14,40,28046400,0,0,0,0,0,0
11/21/2006 14:50,11,21,2,14,50,28047000,0,0,0,0,0,0
11/21/2006 15:00,11,21,2,15,0,28047600,0,0,0,0,0,0
11/21/2006 15:10,11,21,2,15,10,28048200,0,0,0,0,0,0
11/21/2006 15:20,11,21,2,15,20,28048800,0,0,0,0,0,0
11/21/2006 15:30,11,21,2,15,30,28049400,0,0,0,0,0,0
11/21/2006 15:40,11,21,2,15,40,28050000,0,0,0,0,0,0
11/21/2006 15:50,11,21,2,15,50,28050600,0,0,0,0,0,0
11/21/2006 16:00,11,21,2,16,0,28051200,0,0,0,0,0,0
11/21/2006 16:10,11,21,2,16,10,28051800,0,0,0,0,0,0
11/21/2006 16:20,11,21,2,16,20,28052400,0,0,0,0,0,0
11/21/2006 16:30,11,21,2,16,30,28053000,0,0,0,0,0,0
11/21/2006 16:40,11,21,2,16,40,28053600,0,0,0,0,0,0
11/21/2006 16:50,11,21,2,16,50,28054200,0,0,0,0,0,0
11/21/2006 17:00,11,21,2,17,0,28054800,0,0,0,0,0,0
11/21/2006 17:10,11,21,2,17,10,28055400,0,0,0,0,0,0
11/21/2006 17:20,11,21,2,17,20,28056000,0,0,0,0,0,0
11/21/2006 17:30,11,21,2,17,30,28056600,0,0,0,0,0,0
11/21/2006 17:40,11,21,2,17,40,28057200,0,0,0,0,0,0
11/21/2006 17:50,11,21,2,17,50,28057800,0,0,0,0,0,0
11/21/2006 18:00,11,21,2,18,0,28058400,0,0,0,0,0,0
11/21/2006 18:10,11,21,2,18,10,28059000,0,0,0,0,0,0
11/21/2006 18:20,11,21,2,18,20,28059600,0,0,0,0,0,0
11/21/2006 18:30,11,21,2,18,30,28060200,0,0,0,0,0,0
11/21/2006 18:40,11,21,2,18,40,28060800,0,0,0,0,0,0
11/21/2006 18:50,11,21,2,18,50,28061400,0,0,0,0,0,0
11/21/2006 19:00,11,21,2,19,0,28062000,0,0,0,0,0,0
11/21/2006 19:10,11,21,2,19,10,28062600,0,0,0,0,0,0
11/21/2006 19:20,11,21,2,19,20,28063200,0,0,0,0,0,0
11/21/2006 19:30,11,21,2,19,30,28063800,0,0,0,0,0,0
11/21/2006 19:40,11,21,2,19,40,28064400,0,0,0,0,0,0
11/21/2006 19:50,11,21,2,19,50,28065000,0,0,0,0,0,0
11/21/2006 20:00,11,21,2,20,0,28065600,0,0,0,0,0,0
11/21/2006 20:10,11,21,2,20,10,28066200,0,0,0,0,0,0
11/21/2006 20:20,11,21,2,20,20,28066800,0,0,0,0,0,0
11/21/2006 20:30,11,21,2,20,30,28067400,0,0,0,0,0,0
11/21/2006 20:40,11,21,2,20,40,28068000,0,0,0,0,0,0
11/21/2006 20:50,11,21,2,20,50,28068600,0,0,0,0,0,0
11/21/2006 21:00,11,21,2,21,0,28069200,0,0,0,0,0,0
11/21/2006 21:10,11,21,2,21,10,28069800,0,0,0,0,0,0
11/21/2006 21:20,11,21,2,21,20,28070400,0,0,0,0,0,0
11/21/2006 21:30,11,21,2,21,30,28071000,0,0,0,0,0,0
11/21/2006 21:40,11,21,2,21,40,28071600,0,0,0,0,0,0
11/21/2006 21:50,11,21,2,21,50,28072200,0,0,0,0,0,0
11/21/2006 22:00,11,21,2,22,0,28072800,0,0,0,0,0,0
11/21/2006 22:10,11,21,2,22,10,28073400,0,0,0,0,0,0
11/21/2006 22:20,11,21,2,22,20,28074000,0,0,0,0,0,0
11/21/2006 22:30,11,21,2,22,30,28074600,0,0,0,0,0,0
11/21/2006 22:40,11,21,2,22,40,28075200,0,0,0,0,0,0
11/21/2006 22:50,11,21,2,22,50,28075800,0,0,0,0,0,0
11/21/2006 23:00,11,21,2,23,0,28076400,0,0,0,0,0,0
11/21/2006 23:10,11,21,2,23,10,28077000,0,0,0,0,0,0
11/21/2006 23:20,11,21,2,23,20,28077600,0,0,0,0,0,0
11/21/2006 23:30,11,21,2,23,30,28078200,0,0,0,0,0,0
11/21/2006 23:40,11,21,2,23,40,28078800,0,0,0,0,0,0
11/21/2006 23:50,11,21,2,23,50,28079400,0,0,0,0,0,0
11/22/2006 00:00,11,22,3,0,0,28080000,0,0,0,0,0,0
11/22/2006 00:10,11,22,3,0,10,28080600,0,0,0,0,0,0
11/22/2006 00:20,11,22,3,0,20,28081200,0,0,0,0,0,0
11/22/2006 00:30,11,22,3,0,30,28081800,0,0,0,0,0,0
11/22/2006 00:40,11,22,3,0,40,28082400,0,0,0,0,0,0
11/22/2006 00:50,11,22,3,0,50,28083000,0,0,0,0,0,0
11/22/2006 01:00,11,22,3,1,0,28083600,0,0,0,0,0,0
11/22/2006 01:10,11,22,3,1,10,28084200,0,0,0,0,0,0
11/22/2006 01:20,11,22,3,1,20,28084800,0,0,0,0,0,0
11/22/2006 01:30,11,22,3,1,30,28085400,0,0,0,0,0,0
11/22/2006 01:40,11,22,3,1,40,28086000,0,0,0,0,0,0
11/22/2006 01:50,11,22,3,1,50,28086600,0,0,0,0,0,0
11/22/2006 02:00,11,22,3,2,0,28087200,0,0,0,0,0,0
11/22/2006 02:10,11,22,3,2,10,28087800,0,0,0,0,0,0
11/22/2006 02:20,11,22,3,2,20,28088400,0,0,0,0,0,0
11/22/2006 02:30,11,22,3,2,30,28089000,0,0,0,0,0,0
11/22/2006 02:40,11,22,3,2,40,28089600,0,0,0,0,0,0
11/22/2006 02:50,11,22,3,2,50,28090200,0,0,0,0,0,0
11/22/2006 03:00,11,22,3,3,0,28090800,0,0,0,0,0,0
11/22/2006 03:10,11,22,3,3,10,28091400,0,0,0,0,0,0
11/22/2006 03:20,11,22,3,3,20,28092000,0,0,0,0,0,0
11/22/2006 03:30,11,22,3,3,30,28092600,0,0,0,0,0,0
11/22/2006 03:40,11,22,3,3,40,28093200,0,0,0,0,0,0
11/22/2006 03:50,11,22,3,3,50,28093800,0,0,0,0,0,0
11/22/2006 04:00,11,22,3,4,0,28094400,0,0,0,0,0,0
11/22/2006 04:10,11,22,3,4,10,28095000,0,0,0,0,0,0
11/22/2006 04:20,11,22,3,4,20,28095600,0,0,0,0,0,0
11/22/2006 04:30,11,22,3,4,30,28096200,0,0,0,0,0,0
11/22/2006 04:40,11,22,3,4,40,28096800,0,0,0,0,0,0
11/22/2006 04:50,11,22,3,4,50,28097400,0,0,0,0,0,0
11/22/2006 05:00,11,22,3,5,0,28098000,0,0,0,0,0,0
11/22/2006 05:10,11,22,3,5,10,28098600,0,0,0,0,0,0
11/22/2006 05:20,11,22,3,5,20,28099200,0,0,0,0,0,0
11/22/2006 05:30,11,22,3,5,30,28099800,0,0,0,0,0,0
11/22/2006 05:40,11,22,3,5,40,28100400,0,0,0,0,0,0
11/22/2006 05:50,11,22,3,5,50,28101000,0,0,0,0,0,0
11/22/2006 06:00,11,22,3,6,0,28101600,0,0,0,0,0,0
11/22/2006 06:10,11,22,3,6,10,28102200,0,0,0,0,0,0
11/22/2006 06:20,11,22,3,6,20,28102800,0,0,0,0,0,0
11/22/2006 06:30,11,22,3,6,30,28103400,0,0,0,0,0,0
11/22/2006 06:40,11,22,3,6,40,28104000,0,0,0,0,0,0
11/22/2006 06:50,11,22,3,6,50,28104600,0,0,0,0,0,0
11/22/2006 07:00,11,22,3,7,0,28105200,0,0,0,0,0,0
11/22/2006 07:10,11,22,3,7,10,28105800,0,0,0,0,0,0
11/22/2006 07:20,11,22,3,7,20,28106400,0,0,0,0,0,0
11/22/2006 07:30,11,22,3,7,30,28107000,0,0,0,0,0,0
11/22/2006 07:40,11,22,3,7,40,28107600,0,0,0,0,0,0
11/22/2006 07:50,11,22,3,7,50,28108200,0,0,0,0,0,0
11/22/2006 08:00,11,22,3,8,0,28108800,0,0,0,0,0,0
11/22/2006 08:10,11,22,3,8,10,28109400,0,0,0,0,0,0
11/22/2006 08:20,11,22,3,8,20,28110000,0,0,0,0,0,0
11/22/2006 08:30,11,22,3,8,30,28110600,0,0,0,0,0,0
11/22/2006 08:40,11,22,3,8,40,28111200,0,0,0,0,0,0
11/22/2006 08:50,11,22,3,8,50,28111800,0,0,0,0,0,0
11/22/2006 09:00,11,22,3,9,0,28112400,0,0,0,0,0,0
11/22/2006 09:10,11,22,3,9,10,28113000,0,0,0,0,0,0
11/22/2006 09:20,11,22,3,9,20,28113600,0,0,0,0,0,0
11/22/2006 09:30,11,22,3,9,30,28114200,0,0,0,0,0,0
11/22/2006 09:40,11,22,3,9,40,28114800,0,0,0,0,0,0
11/22/2006 09:50,11,22,3,9,50,28115400,0,0,0,0,0,0
11/22/2006 10:00,11,22,3,10,0,28116000,0,0,0,0,0,0
11/22/2006 10:10,11,22,3,10,10,28116600,0,0,0,0,0,0
11/22/2006 10:20,11,22,3,10,20,28117200,0,0,0,0,0,0
11/22/2006 10:30,11,22,3,10,30,28117800,0,0,0,0,0,0
11/22/2006 10:40,11,22,3,10,40,28118400,0,0,0,0,0,0
11/22/2006 10:50,11,22,3,10,50,28119000,0,0,0,0,0,0
11/22/2006 11:00,11,22,3,11,0,28119600,0,0,0,0,0,0
11/22/2006 11:10,11,22,3,11,10,28120200,0,0,0,0,0,0
11/22/2006 11:20,11,22,3,11,20,28120800,0,0,0,0,0,0
11/22/2006 11:30,11,22,3,11,30,28121400,0,0,0,0,0,0
11/22/2006 11:40,11,22,3,11,40,28122000,0,0,0,0,0,0
11/22/2006 11:50,11,22,3,11,50,28122600,0,0,0,0,0,0
11/22/2006 12:00,11,22,3,12,0,28123200,0,0,0,0,0,0
11/22/2006 12:10,11,22,3,12,10,28123800,0,0,0,0,0,0
11/22/2006 12:20,11,22,3,12,20,28124400,0,0,0,0,0,0
11/22/2006 12:30,11,22,3,12,30,28125000,0,0,0,0,0,0
11/22/2006 12:40,11,22,3,12,40,28125600,0,0,0,0,0,0
11/22/2006 12:50,11,22,3,12,50,28126200,0,0,0,0,0,0
11/22/2006 13:00,11,22,3,13,0,28126800,0,0,0,0,0,0
11/22/2006 13:10,11,22,3,13,10,28127400,0,0,0,0,0,0
11/22/2006 13:20,11,22,3,13,20,28128000,0,0,0,0,0,0
11/22/2006 13:30,11,22,3,13,30,28128600,0,0,0,0,0,0
11/22/2006 13:40,11,22,3,13,40,28129200,0,0,0,0,0,0
11/22/2006 13:50,11,22,3,13,50,28129800,0,0,0,0,0,0
11/22/2006 14:00,11,22,3,14,0,28130400,0,0,0,0,0,0
11/22/2006 14:10,11,22,3,14,10,28131000,0,0,0,0,0,0
11/22/2006 14:20,11,22,3,14,20,28131600,0,0,0,0,0,0
11/22/2006 14:30,11,22,3,14,30,28132200,0,0,0,0,0,0
11/22/2006 14:40,11,22,3,14,40,28132800,0,0,0,0,0,0
11/22/2006 14:50,11,22,3,14,50,28133400,0,0,0,0,0,0
11/22/2006 15:00,11,22,3,15,0,28134000,0,0,0,0,0,0
11/22/2006 15:10,11,22,3,15,10,28134600,0,0,0,0,0,0
11/22/2006 15:20,11,22,3,15,20,28135200,0,0,0,0,0,0
11/22/2006 15:30,11,22,3,15,30,28135800,0,0,0,0,0,0
11/22/2006 15:40,11,22,3,15,40,28136400,0,0,0,0,0,0
11/22/2006 15:50,11,22,3,15,50,28137000,0,0,0,0,0,0
11/22/2006 16:00,11,22,3,16,0,28137600,0,0,0,0,0,0
11/22/2006 16:10,11,22,3,16,10,28138200,0,0,0,0,0,0
11/22/2006 16:20,11,22,3,16,20,28138800,0,0,0,0,0,0
11/22/2006 16:30,11,22,3,16,30,28139400,0,0,0,0,0,0
11/22/2006 16:40,11,22,3,16,40,28140000,0,0,0,0,0,0
11/22/2006 16:50,11,22,3,16,50,28140600,0,0,0,0,0,0
11/22/2006 17:00,11,22,3,17,0,28141200,0,0,0,0,0,0
11/22/2006 17:10,11,22,3,17,10,28141800,0,0,0,0,0,0
11/22/2006 17:20,11,22,3,17,20,28142400,0,0,0,0,0,0
11/22/2006 17:30,11,22,3,17,30,28143000,0,0,0,0,0,0
11/22/2006 17:40,11,22,3,17,40,28143600,0,0,0,0,0,0
11/22/2006 17:50,11,22,3,17,50,28144200,0,0,0,0,0,0
11/22/2006 18:00,11,22,3,18,0,28144800,0,0,0,0,0,0
11/22/2006 18:10,11,22,3,18,10,28145400,0,0,0,0,0,0
11/22/2006 18:20,11,22,3,18,20,28146000,0,0,0,0,0,0
11/22/2006 18:30,11,22,3,18,30,28146600,0,0,0,0,0,0
11/22/2006 18:40,11,22,3,18,40,28147200,0,0,0,0,0,0
11/22/2006 18:50,11,22,3,18,50,28147800,0,0,0,0,0,0
11/22/2006 19:00,11,22,3,19,0,28148400,0,0,0,0,0,0
11/22/2006 19:10,11,22,3,19,10,28149000,0,0,0,0,0,0
11/22/2006 19:20,11,22,3,19,20,28149600,0,0,0,0,0,0
11/22/2006 19:30,11,22,3,19,30,28150200,0,0,0,0,0,0
11/22/2006 19:40,11,22,3,19,40,28150800,0,0,0,0,0,0
11/22/2006 19:50,11,22,3,19,50,28151400,0,0,0,0,0,0
11/22/2006 20:00,11,22,3,20,0,28152000,0,0,0,0,0,0
11/22/2006 20:10,11,22,3,20,10,28152600,0,0,0,0,0,0
11/22/2006 20:20,11,22,3,20,20,28153200,0,0,0,0,0,0
11/22/2006 20:30,11,22,3,20,30,28153800,0,0,0,0,0,0
11/22/2006 20:40,11,22,3,20,40,28154400,0,0,0,0,0,0
11/22/2006 20:50,11,22,3,20,50,28155000,0,0,0,0,0,0
11/22/2006 21:00,11,22,3,21,0,28155600,0,0,0,0,0,0
11/22/2006 21:10,11,22,3,21,10,28156200,0,0,0,0,0,0
11/22/2006 21:20,11,22,3,21,20,28156800,0,0,0,0,0,0
11/22/2006 21:30,11,22,3,21,30,28157400,0,0,0,0,0,0
11/22/2006 21:40,11,22,3,21,40,28158000,0,0,0,0,0,0
11/22/2006 21:50,11,22,3,21,50,28158600,0,0,0,0,0,0
11/22/2006 22:00,11,22,3,22,0,28159200,0,0,0,0,0,0
11/22/2006 22:10,11,22,3,22,10,28159800,0,0,0,0,0,0
11/22/2006 22:20,11,22,3,22,20,28160400,0,0,0,0,0,0
11/22/2006 22:30,11,22,3,22,30,28161000,0,0,0,0,0,0
11/22/2006 22:40,11,22,3,22,40,28161600,0,0,0,0,0,0
11/22/2006 22:50,11,22,3,22,50,28162200,0,0,0,0,0,0
11/22/2006 23:00,11,22,3,23,0,28162800,0,0,0,0,0,0
11/22/2006 23:10,11,22,3,23,10,28163400,0,0,0,0,0,0
11/22/2006 23:20,11,22,3,23,20,28164000,0,0,0,0,0,0
11/22/2006 23:30,11,22,3,23,30,28164600,0,0,0,0,0,0
11/22/2006 23:40,11,22,3,23,40,28165200,0,0,0,0,0,0
11/22/2006 23:50,11,22,3,23,50,28165800,0,0,0,0,0,0
11/23/2006 00:00,11,23,4,0,0,28166400,0,0,0,0,0,0
11/23/2006 00:10,11,23,4,0,10,28167000,0,0,0,0,0,0
11/23/2006 00:20,11,23,4,0,20,28167600,0,0,0,0,0,0
11/23/2006 00:30,11,23,4,0,30,28168200,0,0,0,0,0,0
11/23/2006 00:40,11,23,4,0,40,28168800,0,0,0,0,0,0
11/23/2006 00:50,11,23,4,0,50,28169400,0,0,0,0,0,0
11/23/2006 01:00,11,23,4,1,0,28170000,0,0,0,0,0,0
11/23/2006 01:10,11,23,4,1,10,28170600,0,0,0,0,0,0
11/23/2006 01:20,11,23,4,1,20,28171200,0,0,0,0,0,0
11/23/2006 01:30,11,23,4,1,30,28171800,0,0,0,0,0,0
11/23/2006 01:40,11,23,4,1,40,28172400,0,0,0,0,0,0
11/23/2006 01:50,11,23,4,1,50,28173000,0,0,0,0,0,0
11/23/2006 02:00,11,23,4,2,0,28173600,0,0,0,0,0,0
11/23/2006 02:10,11,23,4,2,10,28174200,0,0,0,0,0,0
11/23/2006 02:20,11,23,4,2,20,28174800,0,0,0,0,0,0
11/23/2006 02:30,11,23,4,2,30,28175400,0,0,0,0,0,0
11/23/2006 02:40,11,23,4,2,40,28176000,0,0,0,0,0,0
11/23/2006 02:50,11,23,4,2,50,28176600,0,0,0,0,0,0
11/23/2006 03:00,11,23,4,3,0,28177200,0,0,0,0,0,0
11/23/2006 03:10,11,23,4,3,10,28177800,0,0,0,0,0,0
11/23/2006 03:20,11,23,4,3,20,28178400,0,0,0,0,0,0
11/23/2006 03:30,11,23,4,3,30,28179000,0,0,0,0,0,0
11/23/2006 03:40,11,23,4,3,40,28179600,0,0,0,0,0,0
11/23/2006 03:50,11,23,4,3,50,28180200,0,0,0,0,0,0
11/23/2006 04:00,11,23,4,4,0,28180800,0,0,0,0,0,0
11/23/2006 04:10,11,23,4,4,10,28181400,0,0,0,0,0,0
11/23/2006 04:20,11,23,4,4,20,28182000,0,0,0,0,0,0
11/23/2006 04:30,11,23,4,4,30,28182600,0,0,0,0,0,0
11/23/2006 04:40,11,23,4,4,40,28183200,0,0,0,0,0,0
11/23/2006 04:50,11,23,4,4,50,28183800,0,0,0,0,0,0
11/23/2006 05:00,11,23,4,5,0,28184400,0,0,0,0,0,0
11/23/2006 05:10,11,23,4,5,10,28185000,0,0,0,0,0,0
11/23/2006 05:20,11,23,4,5,20,28185600,0,0,0,0,0,0
11/23/2006 05:30,11,23,4,5,30,28186200,0,0,0,0,0,0
11/23/2006 05:40,11,23,4,5,40,28186800,0,0,0,0,0,0
11/23/2006 05:50,11,23,4,5,50,28187400,0,0,0,0,0,0
11/23/2006 06:00,11,23,4,6,0,28188000,0,0,0,0,0,0
11/23/2006 06:10,11,23,4,6,10,28188600,0,0,0,0,0,0
11/23/2006 06:20,11,23,4,6,20,28189200,0,0,0,0,0,0
11/23/2006 06:30,11,23,4,6,30,28189800,0,0,0,0,0,0
11/23/2006 06:40,11,23,4,6,40,28190400,0,0,0,0,0,0
11/23/2006 06:50,11,23,4,6,50,28191000,0,0,0,0,0,0
11/23/2006 07:00,11,23,4,7,0,28191600,0,0,0,0,0,0
11/23/2006 07:10,11,23,4,7,10,28192200,0,0,0,0,0,0
11/23/2006 07:20,11,23,4,7,20,28192800,0,0,0,0,0,0
11/23/2006 07:30,11,23,4,7,30,28193400,0,0,0,0,0,0
11/23/2006 07:40,11,23,4,7,40,28194000,0,0,0,0,0,0
11/23/2006 07:50,11,23,4,7,50,28194600,0,0,0,0,0,0
11/23/2006 08:00,11,23,4,8,0,28195200,0,0,0,0,0,0
11/23/2006 08:10,11,23,4,8,10,28195800,0,0,0,0,0,0
11/23/2006 08:20,11,23,4,8,20,28196400,0,0,0,0,0,0
11/23/2006 08:30,11,23,4,8,30,28197000,0,0,0,0,0,0
11/23/2006 08:40,11,23,4,8,40,28197600,0,0,0,0,0,0
11/23/2006 08:50,11,23,4,8,50,28198200,0,0,0,0,0,0
11/23/2006 09:00,11,23,4,9,0,28198800,0,0,0,0,0,0
11/23/2006 09:10,11,23,4,9,10,28199400,0,0,0,0,0,0
11/23/2006 09:20,11,23,4,9,20,28200000,0,0,0,0,0,0
11/23/2006 09:30,11,23,4,9,30,28200600,0,0,0,0,0,0
11/23/2006 09:40,11,23,4,9,40,28201200,0,0,0,0,0,0
11/23/2006 09:50,11,23,4,9,50,28201800,0,0,0,0,0,0
11/23/2006 10:00,11,23,4,10,0,28202400,0,0,0,0,0,0
11/23/2006 10:10,11,23,4,10,10,28203000,0,0,0,0,0,0
11/23/2006 10:20,11,23,4,10,20,28203600,0,0,0,0,0,0
11/23/2006 10:30,11,23,4,10,30,28204200,0,0,0,0,0,0
11/23/2006 10:40,11,23,4,10,40,28204800,0,0,0,0,0,0
11/23/2006 10:50,11,23,4,10,50,28205400,0,0,0,0,0,0
11/23/2006 11:00,11,23,4,11,0,28206000,0,0,0,0,0,0
11/23/2006 11:10,11,23,4,11,10,28206600,0,0,0,0,0,0
11/23/2006 11:20,11,23,4,11,20,28207200,0,0,0,0,0,0
11/23/2006 11:30,11,23,4,11,30,28207800,0,0,0,0,0,0
11/23/2006 11:40,11,23,4,11,40,28208400,0,0,0,0,0,0
11/23/2006 11:50,11,23,4,11,50,28209000,0,0,0,0,0,0
11/23/2006 12:00,11,23,4,12,0,28209600,0,0,0,0,0,0
11/23/2006 12:10,11,23,4,12,10,28210200,0,0,0,0,0,0
11/23/2006 12:20,11,23,4,12,20,28210800,0,0,0,0,0,0
11/23/2006 12:30,11,23,4,12,30,28211400,0,0,0,0,0,0
11/23/2006 12:40,11,23,4,12,40,28212000,0,0,0,0,0,0
11/23/2006 12:50,11,23,4,12,50,28212600,0,0,0,0,0,0
11/23/2006 13:00,11,23,4,13,0,28213200,0,0,0,0,0,0
11/23/2006 13:10,11,23,4,13,10,28213800,0,0,0,0,0,0
11/23/2006 13:20,11,23,4,13,20,28214400,0,0,0,0,0,0
11/23/2006 13:30,11,23,4,13,30,28215000,0,0,0,0,0,0
11/23/2006 13:40,11,23,4,13,40,28215600,0,0,0,0,0,0
11/23/2006 13:50,11,23,4,13,50,28216200,0,0,0,0,0,0
11/23/2006 14:00,11,23,4,14,0,28216800,0,0,0,0,0,0
11/23/2006 14:10,11,23,4,14,10,28217400,0,0,0,0,0,0
11/23/2006 14:20,11,23,4,14,20,28218000,0,0,0,0,0,0
11/23/2006 14:30,11,23,4,14,30,28218600,0,0,0,0,0,0
11/23/2006 14:40,11,23,4,14,40,28219200,0,0,0,0,0,0
11/23/2006 14:50,11,23,4,14,50,28219800,0,0,0,0,0,0
